title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,imageURL
Rep,Henry,,Cuellar,,,D,TX,28,1,M,202-225-1640,202-225-1641,http://cuellar.house.gov,http://cuellar.house.gov/Contact/SendMeAnEmail.htm,2431 Rayburn House Office Building,C001063,5486,H2TX23082,400657,N00024978,RepCuellar,http://www.opencongress.org/wiki/Henry_Cuellar,http://youtube.com/henrycuellar,1.52569E+11,,,9/19/1955,http://s3.amazonaws.com/static.texastribune.org/media/profiles/politicians/henry-cuellar_jpg_800x1000_q100.jpg
Rep,Henry,C.,Johnson,Jr.,Hank,D,GA,4,1,M,202-225-1605,202-226-0691,http://hankjohnson.house.gov,http://hankjohnson.house.gov/contact-me/email-me,2240 Rayburn House Office Building,J000288,68070,H6GA04129,412199,N00027848,RepHankJohnson,http://www.opencongress.org/wiki/Henry_Johnson,http://youtube.com/RepHankJohnson,1.15357E+11,,,10/2/1954,http://upload.wikimedia.org/wikipedia/en/8/87/Henry_johnson.jpg
Rep,Henry,A.,Waxman,,,D,CA,33,1,M,202-225-3976,202-225-4099,http://www.henrywaxman.house.gov,http://www.henrywaxman.house.gov/contact-me/email-me,2204 Rayburn House Office Building,W000215,26753,H6CA24048,400425,N00001861,WaxmanClimate,http://www.opencongress.org/wiki/Henry_Waxman,http://youtube.com/RepHenryWaxman,1.29515E+14,,,9/12/1939,"http://upload.wikimedia.org/wikipedia/commons/5/52/Henry_Waxman,_official_portrait,_111th_Congress.jpg"
Sen,Herbert,H.,Kohl,,Herb,D,WI,Senior Seat,0,M,202-224-5653,202-224-9787,http://kohl.senate.gov/,http://www.kohl.senate.gov/contact.cfm,330 Hart Senate Office Building,K000305,53362,S6WI00061,300061,N00004309,,http://www.opencongress.org/wiki/Herbert_Kohl,http://youtube.com/SenatorKohl,herbkohl,,I,2/7/1935,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Herbert_Kohl,_official_photo.jpg/220px-Herbert_Kohl,_official_photo.jpg"
Rep,Hilda,L.,Solis,,,D,CA,32,0,F,,,http://solis.house.gov,,,S001153,3585,H0CA31087,400384,N00009586,,http://www.opencongress.org/wiki/Hilda_Solis,,,,,10/20/1957,http://upload.wikimedia.org/wikipedia/commons/a/af/Hilda_Solis_official_DOL_portrait.jpg
Sen,Hillary,Rodham,Clinton,,,D,NY,Junior Seat,0,F,,,http://clinton.senate.gov,,,C001041,55463,S0NY00188,300022,N00000019,hillaryclinton,http://www.opencongress.org/wiki/Hillary_Clinton,,,,I,10/26/1947,http://upload.wikimedia.org/wikipedia/commons/2/27/Hillary_Clinton_official_Secretary_of_State_portrait_crop.jpg
Rep,Howard,L.,Berman,,,D,CA,28,0,M,202-225-4695,202-225-3196,http://www.house.gov/berman,http://www.house.gov/berman/contact/,2221 Rayburn House Office Building,B000410,26756,H2CA26026,400025,N00008094,RepHowardBerman,http://www.opencongress.org/wiki/Howard_Berman,http://youtube.com/RepHowardBerman,RepHowardBerman,,,4/15/1941,http://upload.wikimedia.org/wikipedia/commons/b/b9/Howard_Berman_official_photo.jpg
Rep,Howard,Howard,Coble,,Howard,R,NC,6,1,M,202-225-3065,202-225-8611,http://www.house.gov/coble,http://www.house.gov/writerep,2188 Rayburn House Office Building,C000556,27001,H4NC06011,400076,N00002247,HowardCoble,http://www.opencongress.org/wiki/John_Coble,,2.08742E+14,,,3/18/1931,http://upload.wikimedia.org/wikipedia/commons/6/6d/Howard_Coble.jpg
Rep,Howard,P.,McKeon,,Buck,R,CA,25,1,M,202-225-1956,202-226-0683,http://mckeon.house.gov,http://mckeon.house.gov/contact/,2310 Rayburn House Office Building,M000508,26755,H2CA25036,400267,N00006882,BuckMcKeon,http://www.opencongress.org/wiki/Howard_McKeon,http://youtube.com/BuckMcKeon,8138529578,,,9/9/1938,http://upload.wikimedia.org/wikipedia/commons/0/0e/Buck_McKeon_2011.jpeg
Rep,Ike,,Skelton,,,D,MO,4,0,M,,,http://www.house.gov/skelton,,,S000465,26936,H6MO04141,400377,N00005105,,http://www.opencongress.org/wiki/Ike_Skelton,,,,,12/20/1931,http://upload.wikimedia.org/wikipedia/commons/d/dc/Rep_Ike_Skelton.jpg
Rep,Ileana,,Ros-Lehtinen,,,R,FL,27,1,F,202-225-3931,202-225-5620,http://ros-lehtinen.house.gov,http://www.house.gov/writerep,2206 Rayburn House Office Building,R000435,26815,H0FL18025,400344,N00002858,RosLehtinen,http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen,http://youtube.com/IleanaRosLehtinen,2.86547E+14,,,7/15/1952,http://upload.wikimedia.org/wikipedia/commons/4/48/Ileana_Ros-Lehtinen_Congressional_Portrait.jpg
Rep,J.,Randy,Forbes,,Randy,R,VA,4,1,M,202-225-6365,202-226-1170,http://forbes.house.gov/,http://forbes.house.gov/contact/zipauth.htm,2135 Rayburn House Office Building,F000445,5146,H2VA04052,400137,N00013799,Randy_Forbes,http://www.opencongress.org/wiki/James_Randy_Forbes,http://youtube.com/RepRandyForbes,3.5633E+11,,,2/17/1952,http://thejohnfredericksshow.com/wp-content/uploads/2012/09/J.%2BRandy%2BForbes.jpg
Rep,J.,Dennis,Hastert,,Denny,R,IL,14,0,M,,,http://www.house.gov/hastert,,,H000323,26842,H6IL14095,400169,N00004781,,http://www.opencongress.org/wiki/John_Hastert,,,,,1/2/1942,http://upload.wikimedia.org/wikipedia/commons/5/57/Dennis_Hastert.jpg
Rep,Jack,,Kingston,,,R,GA,1,1,M,202-225-5831,202-226-2269,http://kingston.house.gov,http://kingston.house.gov/ContactForm/,2372 Rayburn House Office Building,K000220,26816,H2GA01157,400221,N00002656,JackKingston,http://www.opencongress.org/wiki/Jack_Kingston,http://youtube.com/jackkingston,6914617307,,,4/24/1955,http://upload.wikimedia.org/wikipedia/commons/2/23/Rep._Jack_Kingston.jpg
Rep,Jackie,,Speier,,Jackie,D,CA,14,1,F,202-225-3531,202-347-0956,http://speier.house.gov,https://forms.house.gov/speier/webforms/email_jackie.shtml,211 Cannon House Office Building,S001175,8425,H8CA12171,412259,N00029649,RepSpeier,http://www.opencongress.org/wiki/K._Jacqueline_Speier,http://youtube.com/jackiespeierca12,99332606976,,,5/14/1950,http://www.nndb.com/people/846/000168342/jackie-speier.jpg
Rep,Jackie,,Walorski,,,R,IN,2,1,F,202-225-3915,202-225-6798,http://walorski.house.gov,http://walorski.house.gov/contact/email-me,419 Cannon House Office Building,W000813,34205,H0IN02190,412538,N00031226,RepWalorski,,http://youtube.com/repwalorski,4.66876E+14,,,8/17/1963,"http://upload.wikimedia.org/wikipedia/commons/3/3e/Jackie_Walorski,_official_portrait,_113th_Congress.jpg"
Rep,Jaime,,Herrera Beutler,,,R,WA,3,1,F,202-225-3536,202-225-3478,http://herrerabeutler.house.gov,http://herrerabeutler.house.gov/contact/,1130 Longworth House Office Building,H001056,101907,H0WA03187,412486,N00031559,HerreraBeutler,http://www.opencongress.org/wiki/Jaime_Herrera,http://youtube.com/RepHerreraBeutler,1.77552E+14,,,11/3/1978,"http://upload.wikimedia.org/wikipedia/commons/f/f2/Jaime_Herrera_Beutler,_Official_Portrait,_112th_Congress.jpg"
Rep,James,Gresham,Barrett,,J. Gresham,R,SC,3,0,M,,,http://www.house.gov/barrett,,,B001239,14577,H2SC03057,400016,N00013837,greshambarrett,http://www.opencongress.org/wiki/J._Gresham_Barrett,http://youtube.com/Repgreshambarrett,,,,2/14/1961,http://www.gazette.net/storyimage/PN/20111111/NEWS/711119979/AR/0/AR-711119979.jpg
Rep,James,E.,Clyburn,,Jim,D,SC,6,1,M,202-225-3315,202-225-2313,http://clyburn.house.gov,http://clyburn.house.gov/contact-me/email-me,242 Cannon House Office Building,C000537,27066,H2SC02042,400075,N00002408,Clyburn,http://www.opencongress.org/wiki/James_Clyburn,http://youtube.com/repjamesclyburn,1.27744E+14,,,7/21/1940,"http://upload.wikimedia.org/wikipedia/commons/d/dd/James_Clyburn,_official_Congressional_Majority_Whip_photo.jpg"
Rep,James,A.,Himes,,,D,CT,4,1,M,202-225-5541,202-225-9629,http://himes.house.gov,http://himes.house.gov/contact-me/email-me,119 Cannon House Office Building,H001047,106744,H8CT04172,412282,N00029070,JAHimes,http://www.opencongress.org/wiki/Jim_Himes,http://youtube.com/congressmanhimes,85767418619,,,7/5/1966,http://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Jim_Himes_Official.jpg/220px-Jim_Himes_Official.jpg
Sen,James,M.,Inhofe,,Jim,R,OK,Senior Seat,1,M,202-224-4721,202-228-0380,http://www.inhofe.senate.gov,http://www.inhofe.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm,205 Russell Senate Office Building,I000024,27027,S4OK00083,300055,N00005582,InhofePress,http://www.opencongress.org/wiki/James_Inhofe,http://youtube.com/jiminhofepressoffice,55018309421,,II,11/17/1934,"http://upload.wikimedia.org/wikipedia/commons/1/1a/Jim_Inhofe,_official_photo_portrait,_2007.jpg"
Rep,James,R.,Langevin,,Jim,D,RI,2,1,M,202-225-2735,202-225-5976,http://langevin.house.gov,http://langevin.house.gov/contact-me,109 Cannon House Office Building,L000559,55787,H0RI02139,400230,N00009724,JimLangevin,http://www.opencongress.org/wiki/James_Langevin,http://youtube.com/jimlangevin,6578978441,,,4/22/1964,http://media.washingtonpost.com/wp-srv/politics/congress/members/photos/228/L000559.jpg
Rep,James,,Lankford,,,R,OK,5,1,M,202-225-2132,202-226-1463,http://lankford.house.gov,http://lankford.house.gov/contact-me/email-me,228 Cannon House Office Building,L000575,124938,H0OK05114,412464,N00031129,RepLankford,http://www.opencongress.org/wiki/James_Lankford,http://youtube.com/replankford,1.30873E+14,,,3/4/1968,"http://upload.wikimedia.org/wikipedia/commons/1/1b/James_Lankford,_Official_Portrait,_112th_Congress.jpg"
Rep,James,P.,McGovern,,Jim,D,MA,2,1,M,202-225-6101,202-225-5759,http://mcgovern.house.gov,http://www.house.gov/writerep,438 Cannon House Office Building,M000312,552,H4MA03022,400263,N00000179,RepMcGovern,http://www.opencongress.org/wiki/James_McGovern,http://youtube.com/repjimmcgovern,1.483E+14,,,11/20/1959,http://upload.wikimedia.org/wikipedia/en/4/4d/James_Marshall2.jpg
Rep,James,O.,McCrery,III,Jim,R,LA,4,0,M,,,http://mccrery.house.gov,,,M000388,26881,H8LA04134,400261,N00005414,,http://www.opencongress.org/wiki/James_McCrery,,,,,9/18/1949,http://media.washingtonpost.com/wp-srv/politics/congress/members/photos/228/M000388.jpg
Rep,James,P.,Moran,Jr.,Jim,D,VA,8,1,M,202-225-4376,202-225-0017,http://moran.house.gov,http://moran.house.gov/contact-me/email-me,2252 Rayburn House Office Building,M000933,27118,H0VA08040,400283,N00002083,Jim_Moran,http://www.opencongress.org/wiki/James_Moran,http://youtube.com/RepJamesPMoran,1.00123E+11,,,5/16/1945,http://media.washingtonpost.com/wp-srv/politics/congress/members/photos/228/M000312.jpg
Rep,James,,Marshall,,Jim,D,GA,8,0,M,,,http://jimmarshall.house.gov,,,M001146,31916,H0GA08032,400254,N00009635,,http://www.opencongress.org/wiki/James_Marshall,http://youtube.com/RepJimMarshall,,,,3/31/1948,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/James_Moran_Official_Congressional_Portrait.jpg/220px-James_Moran_Official_Congressional_Portrait.jpg
Rep,James,L.,Oberstar,,Jim,D,MN,8,0,M,,,http://oberstar.house.gov,,,O000006,26927,H6MN08047,400299,N00001806,JimOberstar,http://www.opencongress.org/wiki/James_Oberstar,http://youtube.com/RepOberstar,,,,9/10/1934,http://nationalstrategies.com/Websites/nsi/images/news/congressman-oberstar.jpg
Rep,James,M.,Ramstad,,Jim,R,MN,3,0,M,,,http://www.house.gov/ramstad,,,R000033,26921,H0MN00013,400332,N00004484,,http://www.opencongress.org/wiki/James_Ramstad,,,,,5/6/1946,http://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Congressman_Jim_Ramstad.jpg/220px-Congressman_Jim_Ramstad.jpg
Sen,James,E.,Risch,,Jim,R,ID,Junior Seat,1,M,202-224-2752,202-224-2573,http://www.risch.senate.gov,http://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,R000584,2919,S8ID00092,412322,N00029441,SenatorRisch,http://www.opencongress.org/wiki/James_Risch,http://youtube.com/SenatorJamesRisch,,,II,5/3/1943,"http://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Jim_Renacci,_Official_Portrait,_112th_Congress.jpg/220px-Jim_Renacci,_Official_Portrait,_112th_Congress.jpg"
Rep,James,B.,Renacci,,,R,OH,16,1,M,202-225-3876,202-225-3059,http://renacci.house.gov,http://renacci.house.gov/contact-me/,130 Cannon House Office Building,R000586,120678,H0OH16097,412462,N00031127,RepJimRenacci,http://www.opencongress.org/wiki/Jim_Renacci,http://youtube.com/repjimrenacci,1.8764E+14,,,12/3/1958,"http://upload.wikimedia.org/wikipedia/commons/5/5f/James_E._Risch,_official_Senate_photo_portrait,_2009.jpg"
Rep,James,T.,Walsh,,Jim,R,NY,25,0,M,,,http://www.house.gov/walsh,,,W000099,26990,H8NY27036,400420,N00001261,,http://www.opencongress.org/wiki/James_Walsh,,,,,6/19/1947,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/JamesWalsh.jpg/237px-JamesWalsh.jpg
Rep,Jane,,Harman,,,D,CA,36,0,F,,,http://www.house.gov/harman,,,H000213,26768,H2CA27107,400166,N00006750,RepJaneHarman,http://www.opencongress.org/wiki/Jane_Harman,http://youtube.com/RepJaneHarman,20180373000,,,6/28/1945,"http://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jane_Harman,_official_portrait,_111th_Congress.jpg/220px-Jane_Harman,_official_portrait,_111th_Congress.jpg"
Rep,Janice,,Hahn,,,D,CA,44,1,F,202-225-8220,202-226-7290,http://hahn.house.gov,https://hahn.house.gov/contact-me/email-me,404 Cannon House Office Building,H001063,70502,H8CA36097,412498,N00006806,Rep_JaniceHahn,http://www.opencongress.org/wiki/Janice_Hahn,http://youtube.com/RepJaniceHahn,2.56471E+14,,,3/30/1952,http://www.calbuzz.com/wp-content/uploads/Janice-Hahn-photo.jpg
Rep,Janice,D.,Schakowsky,,Jan,D,IL,9,1,F,202-225-2111,202-226-6890,http://schakowsky.house.gov,https://forms.house.gov/schakowsky/webforms/issue_subscribe.htm,2367 Rayburn House Office Building,S001145,6387,H8IL09067,400360,N00004724,JanSchakowsky,http://www.opencongress.org/wiki/Janice_Schakowsky,http://youtube.com/repschakowsky,1.60144E+11,,,5/26/1944,http://upload.wikimedia.org/wikipedia/commons/6/60/Schakowsky-Portrait-2013.jpg
Rep,Jared,,Huffman,,,D,CA,2,1,M,202-225-5161,202-225-5163,http://huffman.house.gov,http://huffman.house.gov/contact/email-me,1630 Longworth House Office Building,H001068,59849,H2CA06259,412511,N00033030,RepHuffman,,http://youtube.com/rephuffman,2.00228E+14,,,2/18/1964,"http://upload.wikimedia.org/wikipedia/commons/7/71/Jared_Huffman,_Official_portrait,_113th_Congress.jpg"
Rep,Jared,,Polis,,,D,CO,2,1,M,202-225-2161,202-226-7840,http://polis.house.gov,http://polis.house.gov/Contact/,1433 Longworth House Office Building,P000598,106220,H8CO02137,412308,N00029127,JaredPolis,http://www.opencongress.org/wiki/Jared_Polis,http://youtube.com/JaredPolis31275,53481427529,,,5/12/1975,http://upload.wikimedia.org/wikipedia/commons/b/bc/Jared_Polis_Official_2012.jpg
Rep,Jason,,Altmire,,,D,PA,4,0,M,202-225-2565,202-226-2274,http://altmire.house.gov,https://forms.house.gov/altmire/webforms/issue_subscribe.htm,332 Cannon House Office Building,A000362,59999,H6PA04110,412231,N00027664,RepJasonAltmire,http://www.opencongress.org/wiki/Jason_Altmire,http://youtube.com/congressmanaltmire,1258677943,,,3/7/1968,http://media.washingtonpost.com/wp-srv/politics/congress/members/photos/228/A000362.jpg
Rep,Jason,,Chaffetz,,,R,UT,3,1,M,202-225-7751,202-225-5629,http://chaffetz.house.gov,http://chaffetz.house.gov/contact-me/email-me,2464 Rayburn House Office Building,C001076,103482,H8UT03089,412270,N00028958,JasonInTheHouse,http://www.opencongress.org/wiki/Jason_Chaffetz,http://youtube.com/JasonChaffetz,3.9042E+14,,,3/26/1967,"http://upload.wikimedia.org/wikipedia/commons/3/39/Jason_Chaffetz,_official_portrait,_111th_Congress.jpg"
Rep,Jason,T.,Smith,,,R,MO,8,1,M,202-225-4404,202-226-0326,http://jasonsmith.house.gov,https://jasonsmith.house.gov/contact/email-me,2230 Rayburn House Office Building,S001195,59318,H4MO08162,412596,N00035282,RepJasonSmith,,http://youtube.com/RepJasonSmith,5.44741E+14,,,6/16/1980,http://img1.wikia.nocookie.net/__cb20080723125307/powerrangers/images/f/fb/Jason_Smith.jpg
Rep,Jay,,Inslee,,,D,WA,1,0,M,202-225-6311,202-226-1606,http://www.house.gov/inslee,http://www.house.gov/inslee/contact/email.html,2329 Rayburn House Office Building,I000026,27125,H2WA04090,400193,N00001725,RepInsleeNews,http://www.opencongress.org/wiki/Jay_Inslee,http://youtube.com/jayinslee,jayinslee,,,2/9/1951,"http://upload.wikimedia.org/wikipedia/commons/6/6e/Jay_Inslee,_Official_Portrait,_c112th_Congress.jpg"
Rep,Jean,,Schmidt,,,R,OH,2,0,F,202-225-3164,202-225-1992,http://www.house.gov/schmidt,http://www.house.gov/schmidt/contact.shtml,2464 Rayburn House Office Building,S001164,45475,H6OH02086,412010,N00027526,,http://www.opencongress.org/wiki/Jean_Schmidt,,1.0813E+11,,,11/29/1951,http://upload.wikimedia.org/wikipedia/commons/b/ba/Jean_Schmidt_Official.jpg
Sen,Jeanne,,Shaheen,,,D,NH,Senior Seat,1,F,202-224-2841,202-228-3194,http://www.shaheen.senate.gov,http://www.shaheen.senate.gov/contact/,520 Hart Senate Office Building,S001181,1663,S0NH00219,412323,N00024790,SenatorShaheen,http://www.opencongress.org/wiki/Jeanne_Shaheen,http://youtube.com/senatorshaheen,1.27504E+14,,II,1/28/1947,"http://upload.wikimedia.org/wikipedia/commons/a/a0/Jeanne_Shaheen,_official_Senate_photo_portrait,_2009.jpg"
Rep,Jeb,,Hensarling,,,R,TX,5,1,M,202-225-3484,202-226-4888,http://hensarling.house.gov/,https://hensarling.house.gov/contact/email-me.shtml,2228 Rayburn House Office Building,H001036,49827,H2TX05121,400175,N00024922,RepHensarling,http://www.opencongress.org/wiki/Jeb_Hensarling,http://youtube.com/repjebhensarling,7875604788,,,5/29/1957,"http://upload.wikimedia.org/wikipedia/commons/f/f1/Jeb_Hensarling,_official_Congressional_photo_portrait.jpg"
Sen,Jeff,,Bingaman,,,D,NM,Senior Seat,0,M,202-224-5521,202-224-2852,http://bingaman.senate.gov,http://www.bingaman.senate.gov/contact/,703 Hart Senate Office Building,B000468,53326,S2NM00021,300009,N00006518,,http://www.opencongress.org/wiki/Jeff_Bingaman,http://youtube.com/SenJeffBingaman,jeffbingaman,,I,10/3/1943,http://upload.wikimedia.org/wikipedia/commons/0/08/Official_Photo_of_Senator_Jeff_Bingaman_(D-NM)_2008.jpg
Rep,Jeff,,Denham,,,R,CA,10,1,M,202-225-4540,202-225-3402,http://denham.house.gov,http://denham.house.gov/contact-me/email-me,1730 Longworth House Office Building,D000612,28769,H0CA19173,412403,N00031593,RepJeffDenham,http://www.opencongress.org/wiki/Jeff_Denham,http://youtube.com/repjeffdenham,1.33714E+14,,,7/29/1967,http://upload.wikimedia.org/wikipedia/commons/f/ff/Jeff_Denham_Official_Portrait.jpg
Rep,Jeff,,Duncan,,,R,SC,3,1,M,202-225-5301,202- 225-3216,http://jeffduncan.house.gov,http://jeffduncan.house.gov/contact-me/email-me,116 Cannon House Office Building,D000615,47967,H0SC03077,412472,N00030752,RepJeffDuncan,http://www.opencongress.org/wiki/Jeff_Duncan,http://youtube.com/congjeffduncan,1.87268E+14,,,1/7/1966,"http://upload.wikimedia.org/wikipedia/commons/2/2e/Jeff_Duncan,_Official_Portrait,_112th_Congress.jpg"
Sen,Jeff,,Flake,,,R,AZ,Junior Seat,1,M,202-224-4521,202-226-4386,http://www.flake.senate.gov,http://www.flake.senate.gov/public/index.cfm/contact-jeff,368 Russell Senate Office Building,F000444,28128,H0AZ01184,400134,N00009573,JeffFlake,http://www.opencongress.org/wiki/Jeff_Flake,http://youtube.com/flakeoffice,senatorjeffflake,,I,12/31/1962,"http://upload.wikimedia.org/wikipedia/commons/6/62/Jeff_Flake,_official_portrait,_113th_Congress.jpg"
Rep,Jeff,Lane,Fortenberry,,,R,NE,1,1,M,202-225-4806,202-225-5686,http://fortenberry.house.gov,http://fortenberry.house.gov/index.php?option=com_content&amp;view=article&amp;id=3374&amp;Itemid=72,1514 Longworth House Office Building,F000449,41929,H4NE01064,400640,N00026631,JeffFortenberry,http://www.opencongress.org/wiki/Jeff_Fortenberry,http://youtube.com/JeffFortenberry,48426842354,,,12/27/1960,http://upload.wikimedia.org/wikipedia/en/c/c4/Jeff_Fortenberry_Official.jpg
Rep,Jeff,M.,Landry,,,R,LA,3,0,M,202-225-4031,202- 226-3944,http://landry.house.gov/,,206 Cannon House Office Building,L000574,93509,H0LA03141,412433,N00031503,repjefflandry,http://www.opencongress.org/wiki/Jeff_Landry,http://youtube.com/repjefflandry,repjefflandry,,,12/23/1970,http://wac.450f.edgecastcdn.net/80450F/kpel965.com/files/2012/05/Jeff_Landry.jpg
Rep,Jeff,,Miller,,,R,FL,1,1,M,202-225-4136,202-225-3414,http://jeffmiller.house.gov/,http://jeffmiller.house.gov/contact,336 Cannon House Office Building,M001144,17276,H2FL01100,400279,N00013846,,http://www.opencongress.org/wiki/Jeff_Miller,http://youtube.com/RepJeffMiller,66367876671,,,6/27/1959,http://upload.wikimedia.org/wikipedia/commons/7/74/Jeff_Merkley.jpg
Sen,Jeff,A.,Merkley,,Jeff,D,OR,Junior Seat,1,M,202-224-3753,202-228-3997,http://www.merkley.senate.gov,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,M001176,23644,S8OR00207,412325,N00029303,SenJeffMerkley,http://www.opencongress.org/wiki/Jeffery_Merkley,http://youtube.com/SenatorJeffMerkley,74374931545,,II,10/24/1956,http://upload.wikimedia.org/wikipedia/commons/c/ce/Jeff_Miller_Congress.JPG
Sen,Jefferson,B.,Sessions,III,Jeff,R,AL,Junior Seat,1,M,202-224-4124,202-224-3149,http://www.sessions.senate.gov,http://www.sessions.senate.gov/public/index.cfm?FuseAction=ConstituentServices.ContactMe,326 Russell Senate Office Building,S001141,443,S6AL00195,300088,N00003062,SenatorSessions,http://www.opencongress.org/wiki/Jefferson_Sessions,http://youtube.com/SenatorSessions,23444159584,,II,12/24/1946,http://upload.wikimedia.org/wikipedia/commons/b/b9/Jeff_Sessions_official_portrait.jpg
